Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Severity,Incident_ID,Price_Version,Pricing_Type,Purchase_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate
U8,ACCT-002,2026-08-12T12:03:00-04:00,Database,db_gp_2,360.42,hours,$520.42,USD,eu-west-1,False,bob,dev,R1566,T-7,Customer phone 8486449863 reported outage,LOW,I-72,v3,spot,spot,Sales,Project-B,NONE,,83
U3060,ACCT-002,2026-01-26 15:50:00,Storage,DB-GP-2,474.55,minutes,₹149.77,INR,US East 1,False,,prod,resource-4187,T-28,Customer phone 8066451835 reported outage,MEDIUM,I-96,v1,on-demand,spot,Engineering,Project-C,NONE,,1
U1111, acct003 ,2026-03-27T02:05:00+01:00,AI,VM-STD-4,146.9,minutes,₹62.16,EUR,ap south 1,True,,prod,resource-1813,T-71,Customer reported latency issue,LOW,,,spot,reserved,Finance,,DEGRADED,21.0,90
U8453,acct-001,2026/06/18 13:53,Database,DB-GP-2,213.33,hours,217.02,USD,eu-west-1,True,,,R2791,T-135,Customer phone 6591039827 reported outage,MEDIUM,I-50,v1,reserved,spot,Research,Project-B,NONE,33.0,83
U3485,acct001,2026-09-26T23:10:00-04:00,Storage,VM-STD-4,167.71,seconds,244.9,INR,ap south 1,True,charlie,dev,R9021,T-120,User email john@example.com cannot login,LOW,,,on-demand,spot,,Project-A,DEGRADED,111.0,1
U4095,acct001,2026-07-07 05:28:00,Storage,db_gp_2,235.08,minutes,$61.79,EUR,US East 1,False,david,,resource-5283,T-68,User email john@example.com cannot login,MEDIUM,I-54,,spot,spot,Sales,Project-B,DEGRADED,23.0,90
U2369,acct001,2026/04/08 12:11,Compute,vm_std_4,80.65,minutes,$35.74,INR,ap south 1,False,alice,,resource-7655,T-49,Customer reported latency issue,,,,on-demand,reserved,,Project-C,DEGRADED,,1
U7926,ACCT-002,2026-06-30 02:02:00,Networking,VM-STD-4,50.18,hours,₹53.31,USD,us-east-1,False,david,prod,R2304,T-173,User email john@example.com cannot login,LOW,I-85,v3,on-demand,on-demand,Research,,NONE,57.0,83
U8424,acct-001,2026-06-06 21:46:00,Networking,vm_std_4,379.65,hours,₹269.52,USD,US East 1,True,charlie,test,resource-4968,T-150,Customer phone 6694407196 reported outage,HIGH,,v2,reserved,reserved,Research,,NONE,100.0,83
U9353,acct-001,2026/03/10 25:05,Database,DB-GP-2,135.64,seconds,$169.78,INR,us-east-1,False,charlie,,resource-7636,T-99,Customer phone 8724623867 reported outage,HIGH,I-24,v2,spot,spot,Finance,,DEGRADED,6.0,1
U1294, acct003 ,2026/04/24 18:36,Compute,db_gp_2,69.29,minutes,₹99.83,INR,eu-west-1,False,,dev,resource-9297,T-26,Customer reported latency issue,LOW,I-56,v3,on-demand,spot,Research,Project-A,DEGRADED,,1
U5817, acct003 ,2026-11-08T09:35:00+05:30,Storage,vm_std_4,399.21,minutes,141.25,INR,US East 1,True,bob,prod,R7227,T-27,Customer reported latency issue,HIGH,,v1,reserved,on-demand,Engineering,,DEGRADED,,1
U6071, acct003 ,2026-07-09T11:12:00-04:00,Database,vm_std_4,318.46,minutes,612.53,USD,eu-west-1,False,david,test,resource-7470,T-156,User email john@example.com cannot login,LOW,I-52,v1,reserved,spot,,Project-B,DEGRADED,,83
U633, acct003 ,2026-09-26 11:39:00,Networking,DB-GP-2,129.95,minutes,₹209.93,EUR,ap south 1,False,david,dev,R4658,T-126,Customer reported latency issue,MEDIUM,I-90,v2,reserved,on-demand,,,NONE,113.0,90
U3640, acct003 ,2026/01/08 06:44,Database,db_gp_2,153.66,minutes,$146.32,INR,us-east-1,True,charlie,,resource-8047,T-4,User email john@example.com cannot login,HIGH,,v2,on-demand,reserved,Sales,Project-B,NONE,83.0,1
U2004,acct-001,2026-12-11T08:50:00+09:00,Compute,vm_std_4,315.57,minutes,$567.99,EUR,ap south 1,True,bob,,R5920,T-74,Customer reported latency issue,HIGH,I-1,v3,on-demand,on-demand,Finance,Project-B,OUTAGE,,90
U4740,acct001,2026-08-18 07:41:00,Networking,vm_std_4,116.49,seconds,$197.23,EUR,eu-west-1,False,bob,,resource-4872,T-195,User email john@example.com cannot login,,,,spot,on-demand,Engineering,Project-A,OUTAGE,,90
U6341,acct-001,2026-06-17T06:49:00+09:00,Compute,VM-STD-4,423.0,seconds,₹518.21,INR,ap south 1,True,charlie,test,resource-1020,T-54,Customer phone 7042399204 reported outage,,,v3,on-demand,spot,Engineering,Project-A,OUTAGE,,1
U3660, acct003 ,2026-01-25 05:47:00,Database,VM-STD-4,227.14,minutes,155.18,EUR,ap south 1,True,david,,resource-4028,T-187,Customer phone 6291743495 reported outage,MEDIUM,,v3,reserved,on-demand,Engineering,,DEGRADED,,90
U9109,acct-001,2026-02-09T18:22:00+09:00,AI,VM-STD-4,97.33,hours,$173.62,INR,us-east-1,False,david,,R8763,T-160,Customer reported latency issue,HIGH,I-61,v1,spot,spot,,Project-C,DEGRADED,,1
U8534,acct001,2026/03/10 25:05,Networking,DB-GP-2,183.72,minutes,110.25,USD,eu-west-1,False,bob,dev,resource-5275,T-8,User email john@example.com cannot login,LOW,,v2,spot,reserved,Research,Project-C,NONE,24.0,83
U3940, acct003 ,2026-12-11 19:45:00,Storage,vm_std_4,360.21,hours,$425.81,INR,eu-west-1,True,alice,prod,resource-3955,T-110,Customer reported latency issue,MEDIUM,,v1,spot,on-demand,Research,Project-A,NONE,113.0,1
U2679, acct003 ,2026-08-23T06:26:00+00:00,AI,VM-STD-4,390.28,seconds,$545.42,INR,us-east-1,True,,prod,resource-9317,T-162,Customer phone 6660850892 reported outage,,,v3,on-demand,on-demand,,,NONE,,1
U6738, acct003 ,2026/03/10 25:05,Database,vm_std_4,29.45,seconds,41.49,EUR,ap south 1,True,,dev,resource-7613,T-66,Customer phone 8639051047 reported outage,LOW,I-53,,on-demand,reserved,Engineering,Project-B,DEGRADED,42.0,90
U6608, acct003 ,2026/03/10 25:05,Database,vm_std_4,71.46,hours,82.88,INR,us-east-1,False,david,dev,R7432,T-45,User email john@example.com cannot login,HIGH,,v2,reserved,reserved,,Project-B,NONE,,1
U5302,acct-001,2026-07-05 12:05:00,Compute,DB-GP-2,188.51,minutes,₹248.32,EUR,us-east-1,False,bob,,R8111,T-112,Customer reported latency issue,HIGH,,v2,on-demand,on-demand,,,DEGRADED,,90
U6280, acct003 ,2026-07-12T08:07:00-04:00,AI,VM-STD-4,179.45,minutes,$301.74,USD,ap south 1,True,charlie,,resource-4446,T-83,Customer reported latency issue,MEDIUM,I-88,v1,on-demand,reserved,,Project-C,OUTAGE,,83
U5783,ACCT-002,2026-05-09 00:10:00,AI,VM-STD-4,22.01,seconds,10.1,USD,ap south 1,False,david,dev,R5096,T-148,User email john@example.com cannot login,HIGH,I-33,v3,spot,on-demand,,Project-B,NONE,,83
U669,ACCT-002,2026-06-16 23:36:00,Networking,vm_std_4,352.71,seconds,432.46,EUR,ap south 1,False,david,,resource-4411,T-8,Customer reported latency issue,LOW,,,on-demand,spot,,Project-B,NONE,87.0,90
U4664,ACCT-002,2026-08-23 19:06:00,Compute,db_gp_2,346.35,seconds,546.08,INR,us-east-1,False,alice,dev,R3562,T-194,User email john@example.com cannot login,HIGH,,,reserved,spot,Sales,Project-B,NONE,60.0,1
U9173, acct003 ,2026-02-13 22:13:00,AI,vm_std_4,252.08,hours,$147.29,USD,ap south 1,False,charlie,,resource-4638,T-80,Customer phone 6821634354 reported outage,,I-9,v3,on-demand,on-demand,,Project-B,DEGRADED,81.0,83
U4225, acct003 ,2026/10/24 02:40,Database,vm_std_4,394.85,seconds,580.78,USD,ap south 1,False,david,,R9043,T-167,Customer phone 8689376414 reported outage,HIGH,,,on-demand,spot,Sales,Project-C,OUTAGE,81.0,83
U379,acct001,2026/03/10 25:05,Storage,VM-STD-4,366.9,seconds,412.52,INR,us-east-1,True,david,,R2676,T-42,Customer reported latency issue,MEDIUM,I-94,v1,on-demand,reserved,,Project-C,DEGRADED,79.0,1
U8866,acct001,2026/03/10 25:05,AI,DB-GP-2,29.36,minutes,₹39.82,USD,us-east-1,False,alice,dev,resource-7206,T-70,User email john@example.com cannot login,MEDIUM,,v2,spot,on-demand,Engineering,Project-C,DEGRADED,,83
U4709,acct001,2026/03/10 25:05,Database,DB-GP-2,387.57,hours,₹217.62,EUR,ap south 1,True,,prod,resource-6536,T-42,User email john@example.com cannot login,LOW,,v3,on-demand,spot,Sales,Project-B,NONE,102.0,90
U6986,acct-001,2026-04-16 19:32:00,AI,VM-STD-4,335.8,hours,$431.53,USD,us-east-1,True,bob,test,resource-6245,T-70,Customer reported latency issue,HIGH,,v3,on-demand,on-demand,Engineering,Project-B,DEGRADED,49.0,83
U870,acct001,2026-04-11 06:28:00,Compute,db_gp_2,335.05,seconds,483.96,EUR,eu-west-1,True,alice,dev,R7119,T-126,Customer reported latency issue,,I-15,v1,spot,spot,Engineering,,NONE,17.0,90
U4307, acct003 ,2026/03/10 25:05,Storage,db_gp_2,348.37,minutes,$613.5,EUR,us-east-1,True,bob,dev,R9317,T-49,User email john@example.com cannot login,HIGH,I-93,v2,spot,spot,,Project-C,OUTAGE,81.0,90
U785, acct003 ,2026/06/13 21:34,Compute,vm_std_4,82.54,minutes,$131.26,USD,us-east-1,True,bob,test,R7110,T-37,Customer phone 8628802548 reported outage,,I-87,,on-demand,spot,,Project-A,DEGRADED,105.0,83
U5718,ACCT-002,2026/05/09 04:53,Networking,VM-STD-4,46.62,minutes,₹37.09,EUR,US East 1,False,charlie,dev,R1654,T-17,Customer phone 7204321387 reported outage,HIGH,I-90,v3,on-demand,on-demand,,Project-C,OUTAGE,1.0,90
U350, acct003 ,2026-11-14 22:58:00,Networking,VM-STD-4,166.3,hours,$175.28,EUR,us-east-1,False,,test,R9083,T-104,Customer phone 9599336325 reported outage,HIGH,I-99,v2,reserved,spot,Research,,OUTAGE,,90
U1301, acct003 ,2026/05/06 20:11,AI,vm_std_4,446.33,minutes,₹810.03,USD,eu-west-1,False,david,dev,resource-1699,T-50,Customer reported latency issue,MEDIUM,I-25,v2,on-demand,reserved,Engineering,Project-B,OUTAGE,,83
U9957,ACCT-002,2026-02-18 02:26:00,Database,db_gp_2,128.24,hours,₹70.39,EUR,us-east-1,True,david,dev,resource-2706,T-175,Customer reported latency issue,LOW,I-22,,reserved,reserved,Sales,Project-A,OUTAGE,,90
U5351,acct001,2026-07-08 22:21:00,AI,db_gp_2,247.48,seconds,300.45,USD,ap south 1,False,bob,,resource-8529,T-63,Customer reported latency issue,LOW,,v3,spot,spot,Engineering,Project-A,DEGRADED,,83
U1167,acct001,2026-08-27 02:41:00,Database,vm_std_4,186.72,hours,₹278.55,USD,US East 1,True,,test,resource-6156,T-65,User email john@example.com cannot login,,I-3,v3,on-demand,spot,Finance,Project-B,OUTAGE,112.0,83
U1001,acct-001,2026/11/28 13:12,AI,db_gp_2,25.66,hours,5.18,EUR,us-east-1,True,charlie,dev,resource-8409,T-84,Customer reported latency issue,LOW,,v1,spot,on-demand,,Project-B,OUTAGE,48.0,90
U5403,acct-001,2026-09-27T05:28:00+01:00,AI,VM-STD-4,295.2,hours,₹383.2,EUR,us-east-1,False,david,dev,R2826,T-25,Customer reported latency issue,LOW,,v2,on-demand,reserved,,Project-A,NONE,,90
U5498,ACCT-002,2026/07/20 21:56,AI,DB-GP-2,329.25,seconds,130.36,EUR,US East 1,True,,test,R1765,T-116,Customer reported latency issue,MEDIUM,I-20,v2,reserved,on-demand,,Project-B,OUTAGE,,90
U6775, acct003 ,2026/03/10 25:05,Database,vm_std_4,445.73,minutes,$531.18,INR,eu-west-1,True,bob,,R6138,T-63,User email john@example.com cannot login,LOW,,v2,on-demand,spot,Finance,,DEGRADED,,1
U4827,acct001,2026/03/10 25:05,Database,VM-STD-4,40.83,hours,₹41.71,INR,eu-west-1,True,charlie,,resource-9179,T-19,User email john@example.com cannot login,MEDIUM,I-85,,on-demand,on-demand,Research,Project-B,OUTAGE,92.0,1
U7666,acct-001,2026-10-02T06:35:00-04:00,Compute,DB-GP-2,397.75,hours,$769.79,EUR,eu-west-1,False,david,dev,R8258,T-141,User email john@example.com cannot login,HIGH,,v3,on-demand,spot,,,NONE,,90
U4201,acct001,2026/03/10 25:05,AI,vm_std_4,286.83,hours,₹90.49,USD,eu-west-1,True,,dev,R2937,T-73,Customer reported latency issue,LOW,,v3,on-demand,spot,Sales,Project-A,OUTAGE,,83
U7671, acct003 ,2026-09-24T18:31:00+00:00,Networking,VM-STD-4,298.98,seconds,₹450.37,EUR,eu-west-1,False,alice,,resource-9872,T-168,User email john@example.com cannot login,,I-69,v1,on-demand,reserved,Sales,Project-A,NONE,,90
U4830,acct-001,2026-05-28T06:03:00-04:00,Compute,DB-GP-2,75.43,hours,$107.45,INR,us-east-1,True,bob,dev,resource-4273,T-57,Customer reported latency issue,MEDIUM,I-76,v2,reserved,spot,Finance,Project-A,NONE,,1
U3693,acct-001,2026-11-16 07:46:00,Networking,DB-GP-2,5.97,hours,₹2.87,EUR,US East 1,False,david,dev,resource-5446,T-85,User email john@example.com cannot login,LOW,,,reserved,spot,Sales,,DEGRADED,46.0,90
U869,acct001,2026/03/10 25:05,Storage,VM-STD-4,231.75,seconds,$219.36,EUR,ap south 1,True,alice,,R8446,T-64,User email john@example.com cannot login,,,v2,reserved,on-demand,Engineering,Project-A,NONE,,90
U6286,acct001,2026/03/10 25:05,Storage,vm_std_4,365.75,hours,$645.72,INR,ap south 1,True,david,test,R1651,T-2,User email john@example.com cannot login,LOW,I-69,v2,spot,on-demand,Research,Project-C,DEGRADED,19.0,1
U4992,acct001,2026-06-07 15:59:00,Networking,db_gp_2,122.79,seconds,₹32.39,EUR,us-east-1,True,alice,,resource-6031,T-1,Customer reported latency issue,,I-69,v2,on-demand,spot,Sales,,OUTAGE,16.0,90
U2684,acct001,2026/07/13 12:51,Storage,VM-STD-4,96.55,minutes,$98.24,EUR,US East 1,True,david,prod,resource-4169,T-71,Customer reported latency issue,HIGH,,,on-demand,spot,Sales,Project-B,OUTAGE,,90
U6854, acct003 ,2026-02-11 16:39:00,Compute,DB-GP-2,390.42,hours,₹618.13,INR,eu-west-1,True,bob,dev,resource-4852,T-164,Customer phone 9983874721 reported outage,LOW,I-80,v1,on-demand,on-demand,Engineering,Project-B,DEGRADED,,1
U6057,acct-001,2026/07/08 04:38,Networking,vm_std_4,323.02,minutes,₹568.75,EUR,eu-west-1,False,bob,prod,resource-7170,T-4,Customer phone 6809632436 reported outage,LOW,,,on-demand,reserved,,Project-B,OUTAGE,,90
U7214,ACCT-002,2026-01-19T07:07:00+00:00,Networking,DB-GP-2,410.44,seconds,$212.14,INR,ap south 1,False,,,resource-8072,T-130,Customer phone 8143373381 reported outage,MEDIUM,,v1,reserved,on-demand,,Project-B,NONE,,1
U7046,ACCT-002,2026/10/17 16:22,Networking,DB-GP-2,451.27,minutes,₹681.78,EUR,ap south 1,False,,prod,resource-3864,T-149,Customer phone 9333294434 reported outage,LOW,,v1,spot,spot,Research,Project-C,DEGRADED,118.0,90
U6293,acct001,2026-06-08 17:04:00,Database,VM-STD-4,119.7,seconds,$27.69,EUR,us-east-1,True,alice,dev,R6433,T-11,Customer reported latency issue,LOW,I-26,v2,reserved,on-demand,Sales,Project-C,NONE,,90
U1187, acct003 ,2026-11-02T06:38:00+09:00,Compute,VM-STD-4,113.36,hours,$85.48,INR,US East 1,True,bob,,resource-1979,T-6,Customer reported latency issue,,,v1,spot,reserved,Engineering,,OUTAGE,40.0,1
U3936,acct001,2026/10/05 15:03,Storage,VM-STD-4,55.03,hours,109.12,EUR,US East 1,False,bob,prod,resource-3679,T-114,Customer reported latency issue,MEDIUM,,,reserved,reserved,Finance,Project-A,DEGRADED,,90
U497, acct003 ,2026-05-24T00:41:00+01:00,AI,DB-GP-2,457.0,seconds,$733.12,USD,eu-west-1,False,david,dev,R1305,T-91,Customer reported latency issue,LOW,,v1,reserved,on-demand,Sales,Project-B,OUTAGE,38.0,83
U4200,acct001,2026/03/10 25:05,Database,VM-STD-4,426.64,hours,₹282.85,INR,eu-west-1,False,,dev,resource-8393,T-130,User email john@example.com cannot login,MEDIUM,I-92,v1,spot,spot,Finance,Project-C,DEGRADED,70.0,1
U602,acct001,2026/03/10 25:05,Database,vm_std_4,249.2,hours,₹158.97,USD,eu-west-1,True,alice,test,R8949,T-179,User email john@example.com cannot login,MEDIUM,I-18,v1,reserved,on-demand,Finance,Project-B,NONE,65.0,83
U7812,acct-001,2026-04-18T17:08:00-04:00,Networking,db_gp_2,228.78,hours,₹241.58,USD,us-east-1,False,charlie,,R5830,T-195,Customer phone 6449290987 reported outage,,,v2,reserved,on-demand,Research,Project-A,DEGRADED,70.0,83
U3772, acct003 ,2026-08-23T04:30:00+00:00,AI,vm_std_4,450.49,hours,$474.39,INR,US East 1,False,,prod,resource-4624,T-100,Customer reported latency issue,MEDIUM,I-51,v2,reserved,reserved,Sales,Project-B,OUTAGE,52.0,1
U9169, acct003 ,2026/03/17 11:15,Compute,db_gp_2,296.05,minutes,493.88,EUR,ap south 1,False,,dev,R5354,T-51,User email john@example.com cannot login,LOW,,,spot,spot,Sales,,DEGRADED,109.0,90
U8565,acct001,2026-02-11T12:51:00+00:00,Networking,db_gp_2,116.4,hours,68.91,EUR,US East 1,False,charlie,prod,resource-4546,T-168,Customer reported latency issue,MEDIUM,I-75,v1,reserved,spot,Research,,NONE,,90
U3876, acct003 ,2026/03/10 25:05,Storage,vm_std_4,488.64,minutes,₹459.05,INR,US East 1,False,alice,test,R9696,T-35,User email john@example.com cannot login,LOW,I-61,v2,spot,on-demand,Sales,Project-B,DEGRADED,,1
U79,acct-001,2026/03/10 25:05,Compute,VM-STD-4,136.4,hours,₹270.77,INR,ap south 1,False,bob,test,R5494,T-8,Customer phone 8904234261 reported outage,LOW,I-40,,spot,on-demand,Sales,Project-B,DEGRADED,105.0,1
U5517,acct001,2026/02/13 20:39,Networking,DB-GP-2,148.88,hours,274.07,EUR,us-east-1,False,alice,test,resource-2067,T-114,User email john@example.com cannot login,HIGH,,v1,on-demand,on-demand,Finance,Project-A,OUTAGE,58.0,90
U8099,acct001,2026/03/10 25:05,Database,vm_std_4,426.09,hours,₹394.78,INR,ap south 1,False,bob,dev,R3787,T-151,User email john@example.com cannot login,,I-78,v1,on-demand,reserved,Engineering,Project-B,OUTAGE,116.0,1
U3709,acct001,2026/09/14 08:25,Database,DB-GP-2,156.29,seconds,$293.54,INR,us-east-1,False,charlie,,resource-8015,T-185,Customer phone 9691964160 reported outage,HIGH,,v3,on-demand,on-demand,Finance,Project-B,DEGRADED,80.0,1
U1849,acct-001,2026/03/10 25:05,AI,vm_std_4,409.72,seconds,340.95,EUR,eu-west-1,False,david,,resource-5864,T-3,Customer phone 9991890615 reported outage,MEDIUM,,v1,reserved,spot,Sales,Project-A,NONE,21.0,90
U883,acct001,2026/03/10 25:05,Database,vm_std_4,141.84,minutes,131.42,EUR,ap south 1,False,david,prod,resource-9977,T-143,User email john@example.com cannot login,HIGH,,v1,on-demand,reserved,Research,Project-C,DEGRADED,,90
U6534,acct-001,2026-10-22 15:58:00,Storage,VM-STD-4,221.76,minutes,$221.13,USD,US East 1,False,,,R8751,T-62,Customer reported latency issue,MEDIUM,I-79,v2,reserved,spot,Finance,Project-B,DEGRADED,,83
U4344,acct-001,2026-08-24 12:12:00,Database,VM-STD-4,237.41,seconds,463.43,INR,ap south 1,True,charlie,,R8724,T-118,Customer reported latency issue,LOW,I-48,v2,spot,on-demand,Research,Project-B,OUTAGE,4.0,1
U3239,ACCT-002,2026-08-20T01:47:00+09:00,Database,vm_std_4,135.72,seconds,149.53,INR,ap south 1,True,charlie,,R8169,T-133,Customer reported latency issue,HIGH,,v3,spot,reserved,Sales,Project-B,DEGRADED,,1
U5935,ACCT-002,2026/03/10 25:05,Networking,VM-STD-4,337.24,hours,$120.08,EUR,eu-west-1,False,,,resource-6515,T-100,Customer reported latency issue,HIGH,,v1,spot,spot,Engineering,Project-B,DEGRADED,52.0,90
U9808, acct003 ,2026/05/29 03:02,Compute,vm_std_4,71.94,minutes,₹17.66,INR,ap south 1,False,david,dev,R5212,T-157,User email john@example.com cannot login,LOW,I-32,v2,spot,spot,Engineering,Project-C,NONE,,1
U3477,acct001,2026-03-09T06:28:00+00:00,Networking,VM-STD-4,332.14,hours,$476.25,USD,US East 1,False,alice,dev,R4242,T-178,User email john@example.com cannot login,,,v3,on-demand,reserved,,Project-A,NONE,87.0,83
U3849,acct-001,2026/12/09 01:59,AI,db_gp_2,10.92,minutes,5.71,INR,eu-west-1,True,bob,dev,R9102,T-53,Customer phone 9592795196 reported outage,MEDIUM,,v2,reserved,spot,Engineering,,OUTAGE,38.0,1
U2182,acct-001,2026-01-14T22:39:00+00:00,AI,db_gp_2,7.39,hours,$14.12,INR,US East 1,True,alice,prod,resource-7847,T-29,Customer reported latency issue,,,v1,reserved,spot,Sales,Project-A,DEGRADED,74.0,1
U124,acct-001,2026/03/10 25:05,Networking,db_gp_2,1543.92,minutes,$2842.48,USD,eu-west-1,False,alice,test,R8100,T-130,Customer phone 9020296308 reported outage,LOW,I-57,v1,spot,on-demand,Engineering,Project-B,OUTAGE,,83
U4300,acct-001,2026/03/10 25:05,Compute,DB-GP-2,281.35,seconds,$405.58,EUR,eu-west-1,True,charlie,,R4078,T-2,Customer reported latency issue,LOW,,v2,on-demand,on-demand,Sales,Project-B,OUTAGE,115.0,90
U3658,acct001,2026/03/10 25:05,Database,db_gp_2,276.89,hours,₹132.48,EUR,ap south 1,True,,,R5320,T-130,Customer reported latency issue,MEDIUM,I-40,,reserved,on-demand,,Project-A,DEGRADED,,90
U1648,acct-001,2026/01/27 14:15,AI,VM-STD-4,353.59,seconds,₹533.21,EUR,eu-west-1,False,david,dev,R5782,T-151,Customer reported latency issue,LOW,,v3,on-demand,spot,Research,,NONE,68.0,90
U3260,ACCT-002,2026/03/10 25:05,Networking,vm_std_4,205.64,minutes,$275.61,EUR,us-east-1,False,alice,dev,R4955,T-150,Customer reported latency issue,MEDIUM,I-92,,spot,spot,Research,,OUTAGE,,90
U1209,acct001,2026-05-30 08:41:00,Networking,DB-GP-2,374.64,seconds,121.3,USD,us-east-1,True,,,resource-9711,T-41,Customer phone 7586702896 reported outage,MEDIUM,,v3,spot,spot,Sales,Project-B,DEGRADED,56.0,83
U5579, acct003 ,2026/01/14 16:14,AI,VM-STD-4,481.28,seconds,$787.4,USD,US East 1,False,alice,prod,resource-5396,T-85,Customer reported latency issue,LOW,I-63,,reserved,spot,Sales,,NONE,,83
U2753,ACCT-002,2026-05-23 07:51:00,Storage,VM-STD-4,427.35,seconds,155.65,INR,us-east-1,True,david,,resource-4522,T-195,Customer reported latency issue,HIGH,I-84,v1,reserved,on-demand,Engineering,Project-A,OUTAGE,,1
U8567,ACCT-002,2026-09-05T23:00:00+09:00,Database,db_gp_2,421.82,minutes,744.06,INR,us-east-1,True,david,test,resource-8615,T-89,Customer phone 9057180361 reported outage,LOW,I-50,v1,on-demand,on-demand,Sales,,NONE,88.0,1
U7253,ACCT-002,2026/03/10 25:05,AI,db_gp_2,494.47,hours,₹265.7,USD,eu-west-1,True,alice,dev,resource-4236,T-86,Customer phone 8568119931 reported outage,LOW,I-12,v3,on-demand,spot,Sales,Project-B,OUTAGE,26.0,83
U7791, acct003 ,2026/03/10 25:05,AI,VM-STD-4,148.24,seconds,58.4,USD,ap south 1,True,david,prod,resource-2264,T-68,User email john@example.com cannot login,MEDIUM,I-88,v1,spot,spot,Engineering,Project-A,DEGRADED,3.0,83
U745, acct003 ,2026-05-09 11:04:00,Database,DB-GP-2,474.51,seconds,₹309.51,USD,us-east-1,True,alice,,resource-2284,T-8,User email john@example.com cannot login,HIGH,I-19,v2,spot,reserved,Research,,NONE,,83
