Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Severity,Incident_ID,Price_Version_x,Pricing_Type,Purchase_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Usage_seconds,Duplicate_Flag,Spike_Flag,Resource_ID_Valid,Resource_Type,Incident_Linked,Price_Version_y,Effective_Date,Unit_Price,Cost_INR,Idle_Resource,Cost_Allocation_Valid
U2214,ACCT-002,2026-10-18 12:47:43,AI,VM-STD-4,277.02,seconds,0.0,EUR,us-east-1,True,david,prod,R-5832,T-145,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v2,on-demand,reserved,Engineering,unknown,DEGRADED,17.0,90,277.02,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U5384,ACCT-002,2026-06-06 04:08:00,Database,VM-STD-4,144.15,minutes,0.0,EUR,eu-west-1,True,charlie,unknown,R-4892,T-55,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,,spot,reserved,Engineering,Project-C,NONE,0.0,90,8649.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U5386,ACCT-001,2026-07-04 14:34:19,Compute,DB-GP-2,383.45,seconds,338.35,EUR,us-east-1,False,david,test,R-9617,T-116,User email [MASKED_EMAIL] cannot login,LOW,I-6,,reserved,reserved,Sales,Project-A,NONE,41.0,90,383.45,False,False,True,DB,True,v2,2025-01-01,0.25,30451.5,True,True
U2212,ACCT-001,2026-04-23 20:51:00,AI,DB-GP-2,308.83,minutes,0.0,USD,us-east-1,True,bob,dev,R-6669,T-83,Customer phone [MASKED_PHONE] reported outage,MEDIUM,NONE,v2,reserved,reserved,Engineering,Project-C,DEGRADED,0.0,83,18529.8,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U5390,ACCT-001,2026-06-16 22:41:09,Database,DB-GP-2,391.93,hours,257.75,USD,us-east-1,False,bob,dev,R-5951,T-191,Customer reported latency issue,MEDIUM,NONE,,spot,reserved,Engineering,Project-A,DEGRADED,111.0,83,1410948.0,False,False,True,DB,False,v2,2025-01-01,0.25,21393.25,False,True
U5393,ACCT-003,2026-07-07 22:31:00,Compute,DB-GP-2,466.98,minutes,331.64,USD,us-east-1,False,david,prod,R-3070,T-116,Customer reported latency issue,LOW,I-62,v1,reserved,on-demand,Finance,Project-A,DEGRADED,0.0,83,28018.800000000003,False,False,True,DB,True,v2,2025-01-01,0.25,27526.12,False,True
U2235,ACCT-003,2026-04-14 03:39:12,Database,VM-STD-4,242.45,seconds,418.55,EUR,ap-south-1,False,david,dev,R-1201,T-26,User email [MASKED_EMAIL] cannot login,HIGH,I-57,v2,reserved,on-demand,Finance,Project-A,NONE,108.0,90,242.45,False,False,True,VM,True,v2,2025-01-01,0.15,37669.5,True,True
U6181,ACCT-001,2026-08-03 07:11:00,Compute,DB-GP-2,257.85,minutes,0.0,INR,ap-south-1,True,charlie,unknown,R-9597,T-69,User email [MASKED_EMAIL] cannot login,LOW,I-48,v1,spot,reserved,Research,Project-A,NONE,0.0,1,15471.000000000002,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U5699,ACCT-003,2026-07-07 14:25:02,Storage,DB-GP-2,34.61,seconds,0.0,INR,eu-west-1,True,alice,test,R-8008,T-189,User email [MASKED_EMAIL] cannot login,LOW,I-6,,spot,spot,Engineering,Project-C,OUTAGE,118.0,1,34.61,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U5704,ACCT-002,2026-05-21 17:56:46,Compute,DB-GP-2,300.84,minutes,223.97,EUR,ap-south-1,False,david,prod,R-6661,T-122,User email [MASKED_EMAIL] cannot login,LOW,I-55,v1,reserved,on-demand,Finance,Project-A,NONE,74.0,90,18050.399999999998,False,False,True,DB,True,v2,2025-01-01,0.25,20157.3,False,True
U6042,ACCT-003,2026-06-03 22:46:00,Networking,VM-STD-4,83.3,seconds,140.42,USD,eu-west-1,False,charlie,dev,R-2038,T-114,Customer reported latency issue,LOW,NONE,v1,on-demand,reserved,Sales,Project-B,DEGRADED,0.0,83,83.3,False,False,True,VM,False,v2,2025-01-01,0.15,11654.86,True,True
U6043,ACCT-002,2026-02-19 10:00:00,AI,VM-STD-4,397.61,hours,0.0,EUR,us-east-1,True,charlie,unknown,R-1659,T-95,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v3,reserved,reserved,Finance,unknown,DEGRADED,0.0,90,1431396.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U1931,ACCT-001,2026-10-07 08:39:07,Storage,DB-GP-2,498.58,hours,238.57,INR,us-east-1,False,unknown,test,R-3327,T-93,Customer phone [MASKED_PHONE] reported outage,HIGH,I-30,v1,reserved,on-demand,Research,unknown,DEGRADED,53.0,1,1794888.0,False,False,True,DB,True,v2,2025-01-01,0.25,238.57,False,True
U6047,ACCT-001,2026-02-07 01:10:00,AI,DB-GP-2,427.3,seconds,721.63,EUR,eu-west-1,False,david,dev,R-1624,T-174,Customer reported latency issue,LOW,NONE,,spot,spot,Engineering,Project-B,DEGRADED,0.0,90,427.3,False,False,True,DB,False,v2,2025-01-01,0.25,64946.7,True,True
U6053,ACCT-003,2026-12-10 20:51:00,Database,DB-GP-2,11.05,seconds,16.34,EUR,ap-south-1,False,david,prod,R-3939,T-19,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-15,v1,on-demand,spot,unknown,Project-B,DEGRADED,0.0,90,11.05,False,False,True,DB,True,v2,2025-01-01,0.25,1470.6,True,False
U1928,ACCT-003,2026-06-25 16:00:00,AI,DB-GP-2,231.59,minutes,0.0,USD,us-east-1,True,bob,test,R-7633,T-143,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v2,reserved,spot,Research,Project-A,NONE,0.0,83,13895.4,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U6060,ACCT-001,2026-01-26 10:19:00,Database,DB-GP-2,156.49,hours,115.0,USD,ap-south-1,False,david,test,R-7867,T-102,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,,on-demand,reserved,Finance,unknown,OUTAGE,0.0,83,563364.0,False,False,True,DB,False,v2,2025-01-01,0.25,9545.0,False,True
U6063,ACCT-003,2026-07-17 20:15:00,Networking,VM-STD-4,126.08,minutes,0.0,EUR,ap-south-1,True,charlie,prod,R-3622,T-71,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v3,reserved,on-demand,unknown,Project-A,NONE,0.0,90,7564.8,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,False
U1937,ACCT-002,2026-06-16 06:55:00,Compute,DB-GP-2,329.59,seconds,0.0,USD,ap-south-1,True,unknown,prod,R-6819,T-154,Customer reported latency issue,LOW,NONE,v1,spot,on-demand,Sales,Project-B,OUTAGE,0.0,83,329.59,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,True
U1927,ACCT-003,2026-07-14 14:17:53,Storage,VM-STD-4,19.79,seconds,0.0,INR,ap-south-1,True,unknown,dev,R-1989,T-128,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v1,on-demand,on-demand,Engineering,Project-A,OUTAGE,7.0,1,19.79,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U6072,ACCT-003,2026-02-10 06:29:46,Storage,DB-GP-2,335.07,hours,0.0,USD,us-east-1,True,unknown,prod,R-8108,T-94,Customer reported latency issue,LOW,I-19,v3,reserved,reserved,Research,unknown,OUTAGE,14.0,83,1206252.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U1917,ACCT-001,2026-01-29 23:46:54,Compute,VM-STD-4,88.51,hours,175.63,USD,us-east-1,False,charlie,dev,R-9668,T-4,User email [MASKED_EMAIL] cannot login,HIGH,I-60,v2,spot,on-demand,Research,Project-C,OUTAGE,66.0,83,318636.0,False,False,True,VM,True,v2,2025-01-01,0.15,14577.29,False,True
U6074,ACCT-003,2026-08-14 19:47:52,Database,DB-GP-2,497.33,seconds,0.0,EUR,us-east-1,True,alice,dev,R-6540,T-156,Customer phone [MASKED_PHONE] reported outage,LOW,I-82,v2,reserved,on-demand,Engineering,Project-B,NONE,68.0,90,497.33,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U6076,ACCT-001,2026-07-29 04:26:00,Database,DB-GP-2,16.25,minutes,8.29,EUR,eu-west-1,False,bob,prod,R-8809,T-88,Customer reported latency issue,LOW,NONE,,reserved,reserved,Sales,Project-B,NONE,0.0,90,975.0,False,False,True,DB,False,v2,2025-01-01,0.25,746.1,False,True
U1913,ACCT-002,2026-02-16 08:30:00,AI,VM-STD-4,370.93,seconds,0.0,EUR,us-east-1,True,alice,prod,R-4857,T-55,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v2,on-demand,spot,Sales,Project-C,NONE,0.0,90,370.93,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U6077,ACCT-001,2026-06-01 05:34:00,AI,DB-GP-2,476.45,hours,590.81,INR,us-east-1,False,unknown,unknown,R-8842,T-46,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v1,on-demand,reserved,Engineering,Project-C,OUTAGE,0.0,1,1715220.0,False,False,True,DB,False,v2,2025-01-01,0.25,590.81,False,True
U6078,ACCT-001,2026-03-18 18:45:00,Networking,DB-GP-2,333.41,seconds,354.83,USD,us-east-1,False,unknown,unknown,R-8724,T-189,Customer phone [MASKED_PHONE] reported outage,LOW,I-66,v1,on-demand,on-demand,unknown,Project-A,NONE,0.0,83,333.41,False,False,True,DB,True,v2,2025-01-01,0.25,29450.89,True,False
U1912,ACCT-002,2026-10-13 22:14:00,AI,DB-GP-2,262.55,seconds,485.99,EUR,us-east-1,False,charlie,test,R-2647,T-198,Customer reported latency issue,LOW,I-6,v1,spot,on-demand,Sales,Project-A,OUTAGE,0.0,90,262.55,False,False,True,DB,True,v2,2025-01-01,0.25,43739.1,True,True
U6065,ACCT-001,2026-06-07 04:00:31,Compute,VM-STD-4,220.17,hours,0.0,USD,ap-south-1,True,unknown,unknown,R-7193,T-10,Customer reported latency issue,MEDIUM,NONE,v2,spot,reserved,Sales,Project-B,DEGRADED,89.0,83,792612.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U6036,ACCT-001,2026-10-18 15:35:00,AI,DB-GP-2,8213.77,hours,0.0,INR,eu-west-1,True,charlie,prod,R-2085,T-115,User email [MASKED_EMAIL] cannot login,LOW,I-38,,on-demand,spot,unknown,Project-C,NONE,0.0,1,29569572.0,False,True,True,DB,True,v2,2025-01-01,0.25,0.0,False,False
U6020,ACCT-002,2026-10-17 17:51:08,Networking,DB-GP-2,285.03,minutes,0.0,USD,us-east-1,True,david,dev,R-1131,T-73,Customer reported latency issue,MEDIUM,NONE,v1,reserved,spot,Research,unknown,DEGRADED,112.0,83,17101.8,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U1945,ACCT-001,2026-09-09 10:53:00,Database,DB-GP-2,95.22,seconds,0.0,USD,ap-south-1,True,charlie,unknown,R-9870,T-88,Customer phone [MASKED_PHONE] reported outage,LOW,I-51,v3,spot,reserved,Engineering,Project-A,NONE,0.0,83,95.22,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U5975,ACCT-001,2026-05-25 20:24:00,AI,VM-STD-4,289.57,seconds,128.8,INR,ap-south-1,False,alice,unknown,R-5665,T-140,User email [MASKED_EMAIL] cannot login,MEDIUM,I-74,v1,reserved,reserved,unknown,Project-B,DEGRADED,0.0,1,289.57,False,False,True,VM,True,v2,2025-01-01,0.15,128.8,True,False
U1970,ACCT-002,2026-01-05 01:56:00,Networking,DB-GP-2,163.32,hours,161.42,INR,eu-west-1,False,bob,unknown,R-3299,T-121,Customer reported latency issue,LOW,I-86,v1,on-demand,reserved,Research,unknown,OUTAGE,0.0,1,587952.0,False,False,True,DB,True,v2,2025-01-01,0.25,161.42,False,True
U5978,ACCT-002,2026-10-17 08:48:00,Database,DB-GP-2,113.62,hours,153.43,EUR,us-east-1,False,alice,prod,R-6070,T-139,Customer reported latency issue,HIGH,I-4,v2,on-demand,on-demand,Sales,Project-C,NONE,0.0,90,409032.0,False,False,True,DB,True,v2,2025-01-01,0.25,13808.7,False,True
U5979,ACCT-001,2026-08-24 07:13:00,Networking,DB-GP-2,442.68,seconds,0.0,INR,ap-south-1,True,bob,dev,R-1553,T-193,Customer reported latency issue,MEDIUM,I-99,v2,spot,reserved,Engineering,Project-A,DEGRADED,0.0,1,442.68,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U1968,ACCT-001,2026-12-01 11:55:38,Compute,DB-GP-2,313.5,hours,469.85,INR,us-east-1,False,alice,test,R-1398,T-184,Customer reported latency issue,LOW,I-55,v3,spot,spot,unknown,Project-B,NONE,82.0,1,1128600.0,False,False,True,DB,True,v2,2025-01-01,0.25,469.85,False,False
U5987,ACCT-001,2026-04-28 12:11:00,Storage,VM-STD-4,194.76,minutes,250.87,INR,ap-south-1,False,bob,test,R-9870,T-92,User email [MASKED_EMAIL] cannot login,LOW,NONE,,spot,reserved,unknown,unknown,DEGRADED,0.0,1,11685.599999999999,False,False,True,VM,False,v2,2025-01-01,0.15,250.87,False,False
U5988,ACCT-002,2026-04-30 13:52:53,AI,DB-GP-2,9211.88,minutes,6434.35,INR,us-east-1,False,bob,prod,R-9708,T-181,Customer phone [MASKED_PHONE] reported outage,LOW,I-13,v3,reserved,on-demand,Research,Project-B,DEGRADED,67.0,1,552712.7999999999,False,False,True,DB,True,v2,2025-01-01,0.25,6434.35,False,True
U1960,ACCT-001,2026-08-22 00:12:00,Compute,VM-STD-4,170.64,seconds,0.0,INR,ap-south-1,True,unknown,unknown,R-7165,T-62,Customer reported latency issue,HIGH,NONE,v1,on-demand,spot,Research,Project-C,DEGRADED,0.0,1,170.64,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U5990,ACCT-002,2026-07-29 03:05:48,Database,VM-STD-4,38.31,hours,0.0,INR,eu-west-1,True,bob,dev,R-7478,T-115,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v2,reserved,reserved,Engineering,unknown,NONE,72.0,1,137916.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U5992,ACCT-001,2026-02-08 23:27:00,AI,VM-STD-4,352.72,seconds,0.0,INR,us-east-1,True,alice,test,R-5687,T-107,Customer reported latency issue,LOW,NONE,,on-demand,on-demand,Sales,Project-A,NONE,0.0,1,352.72,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U1956,ACCT-003,2026-11-22 11:13:19,Compute,VM-STD-4,447.22,hours,0.0,USD,us-east-1,True,alice,dev,R-2676,T-51,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,,spot,reserved,unknown,Project-A,OUTAGE,41.0,83,1609992.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,False
U5997,ACCT-001,2026-08-04 04:47:18,Networking,VM-STD-4,289.17,minutes,0.0,INR,eu-west-1,True,unknown,prod,R-5788,T-2,Customer reported latency issue,LOW,NONE,v2,reserved,on-demand,Sales,Project-A,NONE,42.0,1,17350.2,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U5998,ACCT-001,2026-06-20 10:56:22,AI,DB-GP-2,17.94,minutes,18.67,USD,eu-west-1,False,david,dev,R-3252,T-58,User email [MASKED_EMAIL] cannot login,LOW,NONE,v2,on-demand,on-demand,Research,unknown,NONE,98.0,83,1076.4,False,False,True,DB,False,v2,2025-01-01,0.25,1549.61,False,True
U1949,ACCT-001,2026-06-07 07:36:06,Networking,DB-GP-2,395.84,seconds,0.0,USD,ap-south-1,True,david,test,R-1388,T-198,Customer reported latency issue,LOW,NONE,v1,spot,reserved,unknown,Project-B,DEGRADED,114.0,83,395.84,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,False
U6003,ACCT-003,2026-05-27 08:30:00,Networking,VM-STD-4,491.71,seconds,910.34,USD,us-east-1,False,david,dev,R-8634,T-53,User email [MASKED_EMAIL] cannot login,LOW,NONE,v2,reserved,reserved,unknown,unknown,OUTAGE,0.0,83,491.71,False,False,True,VM,False,v2,2025-01-01,0.15,75558.22,True,False
U6007,ACCT-001,2026-11-05 16:32:00,Networking,DB-GP-2,147.87,hours,0.0,USD,ap-south-1,True,alice,test,R-9991,T-97,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v2,reserved,on-demand,Research,Project-B,OUTAGE,0.0,83,532332.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U1946,ACCT-002,2026-10-12 11:28:00,Compute,VM-STD-4,368.03,hours,617.75,INR,us-east-1,False,alice,test,R-3204,T-186,Customer reported latency issue,MEDIUM,I-32,v1,spot,on-demand,Sales,Project-B,DEGRADED,0.0,1,1324908.0,False,False,True,VM,True,v2,2025-01-01,0.15,617.75,False,True
U6008,ACCT-003,2026-11-19 15:50:00,AI,DB-GP-2,369.82,seconds,0.0,INR,us-east-1,True,unknown,test,R-8290,T-162,User email [MASKED_EMAIL] cannot login,LOW,I-97,v1,reserved,spot,Finance,Project-A,NONE,0.0,1,369.82,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U6012,ACCT-002,2026-06-24 05:59:00,Database,DB-GP-2,296.03,seconds,381.71,USD,ap-south-1,False,alice,unknown,R-6025,T-173,Customer reported latency issue,LOW,I-45,,on-demand,on-demand,unknown,Project-A,NONE,120.0,83,296.03,False,False,True,DB,True,v2,2025-01-01,0.25,31681.93,True,False
U6080,ACCT-002,2026-06-25 23:41:50,AI,VM-STD-4,433.69,seconds,546.32,INR,eu-west-1,False,david,unknown,R-3100,T-184,User email [MASKED_EMAIL] cannot login,LOW,I-42,,on-demand,spot,Research,unknown,NONE,10.0,1,433.69,False,False,True,VM,True,v2,2025-01-01,0.15,546.32,True,True
U5972,ACCT-002,2026-11-16 16:11:00,Networking,DB-GP-2,492.38,minutes,437.08,EUR,us-east-1,False,bob,prod,R-6472,T-97,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v1,reserved,on-demand,Research,Project-C,DEGRADED,0.0,90,29542.8,False,False,True,DB,False,v2,2025-01-01,0.25,39337.2,False,True
U6085,ACCT-001,2026-07-27 04:35:59,Storage,VM-STD-4,20.0,seconds,0.0,INR,us-east-1,True,charlie,test,R-1769,T-78,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v3,on-demand,spot,Research,Project-B,NONE,61.0,1,20.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U6091,ACCT-001,2026-06-12 22:18:26,Storage,VM-STD-4,158.52,hours,0.0,USD,eu-west-1,True,david,prod,R-4804,T-50,Customer reported latency issue,LOW,NONE,,on-demand,spot,Sales,unknown,OUTAGE,94.0,83,570672.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U6148,ACCT-003,2026-11-05 03:00:04,Database,VM-STD-4,26.13,minutes,41.16,USD,ap-south-1,False,unknown,test,R-4882,T-112,User email [MASKED_EMAIL] cannot login,MEDIUM,I-44,v3,spot,reserved,Research,Project-A,DEGRADED,56.0,83,1567.8,False,False,True,VM,True,v2,2025-01-01,0.15,3416.28,False,True
U6149,ACCT-001,2026-01-13 23:56:00,Storage,DB-GP-2,179.89,hours,257.23,USD,ap-south-1,False,david,unknown,R-4446,T-184,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v1,reserved,reserved,Finance,Project-C,DEGRADED,0.0,83,647604.0,False,False,True,DB,False,v2,2025-01-01,0.25,21350.09,False,True
U1882,ACCT-001,2026-01-30 01:23:33,Storage,VM-STD-4,79.27,hours,0.0,USD,eu-west-1,True,alice,dev,R-3083,T-101,Customer phone [MASKED_PHONE] reported outage,HIGH,I-40,v1,reserved,spot,Engineering,Project-C,NONE,27.0,83,285372.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U6151,ACCT-001,2026-09-25 03:04:36,Compute,VM-STD-4,341.27,seconds,472.03,EUR,ap-south-1,False,charlie,dev,R-4710,T-157,User email [MASKED_EMAIL] cannot login,LOW,NONE,v1,on-demand,on-demand,unknown,Project-B,DEGRADED,84.0,90,341.27,False,False,True,VM,False,v2,2025-01-01,0.15,42482.7,True,False
U6154,ACCT-001,2026-10-05 06:57:00,Compute,VM-STD-4,290.81,minutes,0.0,EUR,us-east-1,True,alice,prod,R-7932,T-104,User email [MASKED_EMAIL] cannot login,LOW,I-83,v2,on-demand,on-demand,Engineering,unknown,OUTAGE,0.0,90,17448.6,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U1877,ACCT-001,2026-06-30 21:20:36,Compute,VM-STD-4,148.9,minutes,0.0,EUR,eu-west-1,True,charlie,prod,R-9795,T-169,Customer reported latency issue,LOW,NONE,v2,reserved,spot,Finance,Project-A,NONE,84.0,90,8934.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U6161,ACCT-003,2026-10-29 13:29:00,Storage,DB-GP-2,21.76,minutes,0.0,INR,us-east-1,True,david,test,R-6695,T-68,User email [MASKED_EMAIL] cannot login,HIGH,I-94,v2,spot,reserved,unknown,Project-C,NONE,0.0,1,1305.6000000000001,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,False
U6163,ACCT-001,2026-08-22 09:26:08,Compute,VM-STD-4,253.52,seconds,222.89,USD,ap-south-1,False,bob,test,R-9845,T-26,User email [MASKED_EMAIL] cannot login,LOW,I-84,,on-demand,spot,Research,Project-B,NONE,52.0,83,253.52,False,False,True,VM,True,v2,2025-01-01,0.15,18499.87,True,True
U1886,ACCT-001,2026-12-02 06:04:00,Networking,DB-GP-2,408.12,hours,693.97,INR,us-east-1,False,alice,test,R-7277,T-78,Customer phone [MASKED_PHONE] reported outage,HIGH,I-61,v1,on-demand,spot,Finance,unknown,DEGRADED,0.0,1,1469232.0,False,False,True,DB,True,v2,2025-01-01,0.25,693.97,False,True
U1874,ACCT-003,2026-01-07 16:53:53,Compute,DB-GP-2,1084.56,hours,1842.43,EUR,us-east-1,False,david,dev,R-8981,T-21,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,,spot,on-demand,unknown,Project-B,DEGRADED,7.0,90,3904416.0,False,False,True,DB,False,v2,2025-01-01,0.25,165818.7,False,False
U6165,ACCT-001,2026-11-17 05:54:03,Networking,VM-STD-4,315.18,minutes,463.55,USD,us-east-1,False,alice,prod,R-7856,T-15,Customer reported latency issue,LOW,NONE,v1,reserved,spot,Finance,Project-A,NONE,117.0,83,18910.8,False,False,True,VM,False,v2,2025-01-01,0.15,38474.65,False,True
U1870,ACCT-001,2026-05-26 21:40:14,AI,DB-GP-2,444.48,hours,141.19,INR,us-east-1,False,alice,unknown,R-4505,T-190,Customer reported latency issue,HIGH,NONE,v3,spot,reserved,Sales,Project-C,OUTAGE,46.0,1,1600128.0,False,False,True,DB,False,v2,2025-01-01,0.25,141.19,False,True
U6166,ACCT-003,2026-07-03 03:29:00,Compute,VM-STD-4,251.07,hours,160.93,USD,us-east-1,False,alice,test,R-9906,T-191,Customer reported latency issue,LOW,NONE,,spot,on-demand,Finance,Project-A,NONE,0.0,83,903852.0,False,False,True,VM,False,v2,2025-01-01,0.15,13357.19,False,True
U6170,ACCT-001,2026-11-30 10:05:00,AI,DB-GP-2,17.68,minutes,9.6,EUR,eu-west-1,False,unknown,dev,R-9632,T-121,Customer phone [MASKED_PHONE] reported outage,LOW,I-82,,reserved,reserved,unknown,Project-C,OUTAGE,0.0,90,1060.8,False,False,True,DB,True,v2,2025-01-01,0.25,864.0,False,False
U1868,ACCT-003,2026-11-23 17:59:47,Compute,VM-STD-4,61.44,seconds,0.0,USD,us-east-1,True,charlie,prod,R-1864,T-160,User email [MASKED_EMAIL] cannot login,LOW,I-67,v2,spot,on-demand,Engineering,Project-C,DEGRADED,13.0,83,61.44,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U6173,ACCT-003,2026-11-01 04:36:03,Networking,DB-GP-2,53.65,minutes,0.0,USD,ap-south-1,True,charlie,unknown,R-5503,T-43,Customer reported latency issue,HIGH,NONE,v3,spot,spot,Engineering,Project-C,NONE,57.0,83,3219.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U6174,ACCT-001,2026-06-11 10:57:15,Compute,DB-GP-2,401.51,seconds,573.87,INR,us-east-1,False,david,test,R-5245,T-10,User email [MASKED_EMAIL] cannot login,HIGH,NONE,,on-demand,reserved,unknown,Project-A,OUTAGE,105.0,1,401.51,False,False,True,DB,False,v2,2025-01-01,0.25,573.87,True,False
U1866,ACCT-003,2026-02-22 19:13:18,Compute,DB-GP-2,317.12,hours,0.0,INR,us-east-1,True,david,test,R-6401,T-87,Customer reported latency issue,MEDIUM,NONE,v2,on-demand,reserved,Research,Project-B,OUTAGE,42.0,1,1141632.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U6164,ACCT-002,2026-03-27 02:21:13,AI,VM-STD-4,173.24,seconds,340.64,USD,ap-south-1,False,david,test,R-5110,T-144,Customer reported latency issue,MEDIUM,NONE,v2,spot,spot,Engineering,Project-A,OUTAGE,107.0,83,173.24,False,False,True,VM,False,v2,2025-01-01,0.15,28273.12,True,True
U6140,ACCT-001,2026-09-21 02:36:00,Database,DB-GP-2,177.49,hours,50.25,EUR,eu-west-1,False,unknown,test,R-9000,T-40,Customer phone [MASKED_PHONE] reported outage,LOW,I-60,v1,reserved,spot,Engineering,Project-B,NONE,0.0,90,638964.0,False,False,True,DB,True,v2,2025-01-01,0.25,4522.5,False,True
U6129,ACCT-003,2026-03-25 10:54:00,Database,VM-STD-4,185.63,minutes,0.0,INR,us-east-1,True,unknown,dev,R-3297,T-136,User email [MASKED_EMAIL] cannot login,MEDIUM,I-51,,spot,spot,Engineering,Project-A,OUTAGE,0.0,1,11137.8,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U1887,ACCT-001,2026-03-28 05:58:37,Networking,VM-STD-4,409.33,minutes,293.36,EUR,us-east-1,False,david,prod,R-5179,T-81,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v3,spot,on-demand,Engineering,unknown,NONE,83.0,90,24559.8,False,False,True,VM,False,v2,2025-01-01,0.15,26402.4,False,True
U6092,ACCT-002,2026-05-08 12:18:36,Storage,DB-GP-2,7896.5,hours,0.0,USD,ap-south-1,True,bob,dev,R-2051,T-161,User email [MASKED_EMAIL] cannot login,MEDIUM,I-27,,on-demand,reserved,Sales,Project-B,NONE,24.0,83,28427400.0,False,True,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
